Year,Month,Site,Type,Easting,Northing,PM10,PM10_modelled,Hurs,Psl,Rainfall,SfcWind,Sun,Tas,NDVI,UR,PopDen,nearest_road_distance
2017,12,Dundee Mains Loan,Rest,340970.55,731892.31,4.867741935,9.52619,85.32094405,1007.297424,35.22714436,4.555666749,56.22183632,3.827851604,0.41799136,Rural Areas,0.006844089,215.8970495
2017,12,Dundee Meadowside,Roadside,340243.04,730658.37,12.4862069,9.880889,85.31282329,1007.306737,32.19992173,3.981307699,56.0377819,4.111185427,0.41539828,Rural Areas,0.005311166,5.225675715
2017,12,Dundee Seagate,Kerbside,340486.33,730446.2,10.73548387,9.880889,85.31282329,1007.306737,32.19992173,3.981307699,56.0377819,4.111185427,0.17586238,Rural Areas,0.005311166,6.829277012
2017,12,Dundee Whitehall Street,Roadside,340277.72,730154.91,8.958064516,9.880889,85.31282329,1007.306737,32.19992173,3.981307699,56.0377819,4.111185427,0.17586238,Rural Areas,0.005311166,72.37791012
2017,12,E Ayrshire Kilmarnock St Marnock St,Roadside,242742,637705,9.980645161,9.317461,87.72860178,1009.248895,99.64869483,3.381120568,45.39124689,4.363759946,0.33402324,Other Urban Areas,0.002783678,8.746726285
2017,12,East Dunbartonshire Bearsden,Roadside,254271.48,672072.75,12.4516129,9.154591,89.25932223,1008.757119,102.7652693,3.962385718,58.38848178,3.927341592,0.40657988,Rural Areas,0.002942797,9.571084396
2017,12,East Dunbartonshire Bishopbriggs,Roadside,260995.7,670132.48,15.67307692,9.659851,89.07576646,1008.797774,94.38127573,3.859819791,53.99851148,3.756028198,0.37984292,Rural Areas,0.002780925,9.929695603
2017,12,East Dunbartonshire Kirkintilloch,Roadside,265683.75,673520.86,10.42580645,9.480764,89.18301354,1008.755431,94.85879687,3.531405779,52.31725974,3.62365956,0.4722782,Rural Areas,0.003071849,9.422364395
2017,12,East Dunbartonshire Milngavie,Roadside,255325.27,674115.52,10.5,8.84555,89.54187439,1008.730868,114.2784603,3.525473513,59.20014594,3.994215301,0.41356044,Rural Areas,0.00275375,9.562910204
2017,12,East Lothian Musselburgh N High St,Roadside,333941,672836,8.633333333,11.29794,86.17466029,1008.196814,42.51825712,4.859511154,61.2272591,4.503119553,0.41214384,Large Urban Areas,0.004874325,11.03844802
2017,12,Edinburgh Currie,Rest,317575.4,667874.3,6.416129032,10.39005,87.147848,1008.319665,61.38401841,4.851775367,53.13440209,3.188093066,0.51273448,Large Urban Areas,0.002499022,367.6985473
2017,12,Edinburgh Glasgow Road,Roadside,313101,672651,11.15483871,11.48798,86.61888682,1008.28037,58.98444756,4.282329631,54.06475078,3.714961851,0.47963404,Rural Areas,0.0001105,7.179777766
2017,12,Edinburgh Nicolson Street,Roadside,326150,673046,NA,11.05821,85.01993234,1008.205036,45.70083562,5.712349402,58.43351651,4.32691419,0.41777388,Large Urban Areas,0.007794278,7.022324952
2017,12,Edinburgh Queen Street,Roadside,324825.48,674079.54,NA,11.23287,84.92744723,1008.202393,47.7414878,5.674407963,57.33817839,4.173175975,0.31345044,Rural Areas,0.008877014,15.17135145
2017,12,Edinburgh Queensferry Road,Roadside,318734.92,674931.5,19.78387097,11.20262,85.75989332,1008.228247,49.35526797,5.326330369,55.25846977,4.034777938,0.541896,Rural Areas,0.003814914,8.259895052
2017,12,Edinburgh Salamander St,Roadside,327613.24,676342.55,12.21290323,12.06079,84.86795248,1008.16706,41.81557549,6.109920096,61.08097514,4.532966587,0.20620896,Rural Areas,0.005604468,7.082331756
2017,12,Edinburgh St John's Road,Kerbside,320079.88,672902.79,10.69677419,11.09536,85.60169338,1008.239976,48.48278266,5.01102669,54.28918324,4.060335956,0.43188748,Rural Areas,0.00438311,14.36624253
2017,12,Edinburgh St Leonards,Rest,326264.3,673136.49,7.770967742,11.05821,85.01993234,1008.205036,45.70083562,5.712349402,58.43351651,4.32691419,0.41777388,Rural Areas,0.007794278,44.11561169
2017,12,Edinburgh Tower Street,Roadside,327459.8,676530.8,NA,12.06079,84.86795248,1008.16706,41.81557549,6.109920096,61.08097514,4.532966587,0.20620896,Rural Areas,0.005604468,90.90101946
2017,12,Falkirk Banknock,Roadside,277247,679027,8.848387097,9.006627,88.61493077,1008.632512,121.0293551,3.887005843,47.5259785,2.9625525,0.6325008,Rural Areas,0.000169818,6.806042503
2017,12,Falkirk Graham's Road,Roadside,288822,680241,10.56451613,9.925481,87.69700129,1008.510446,81.1714118,4.001228154,46.47841959,3.744754635,0.35008912,Rural Areas,0.00231054,18.15367331
2017,12,Falkirk Grangemouth MC,Rest,292818.05,682006.92,9.062962963,10.53087,87.14897464,1008.432891,67.14873409,4.256265483,47.01071102,4.104873223,0.23113394,Rural Areas,0.000485905,43.16050621
2017,12,Falkirk Haggs,Roadside,278977,679271,9.811538462,10.85165,88.56674829,1008.626084,120.3915152,3.76314093,47.231396,3.054000054,0.53628504,Other Urban Areas,0.001150117,6.344912512
2017,12,Falkirk Hope St,Roadside,288688.39,680219.33,NA,9.925481,87.69700129,1008.510446,81.1714118,4.001228154,46.47841959,3.744754635,0.35008912,Rural Areas,0.00231054,9.767545758
2017,12,Falkirk Main St Bainsford,Roadside,288563.7,681516.1,9.5,10.00609,87.67629562,1008.497455,80.53101056,4.014804817,46.29485366,3.747083862,0.3759372,Other Urban Areas,0.003867836,7.609453912
2017,12,Falkirk West Bridge Street,Roadside,288457,680064,8.652941176,9.925481,87.69700129,1008.510446,81.1714118,4.001228154,46.47841959,3.744754635,0.35008912,Other Urban Areas,0.00231054,7.354256285
2017,12,Fife Cupar,Roadside,337369.34,714578.52,9.983870968,10.01252,86.69687162,1007.550154,41.02982942,3.341029997,57.72513027,3.419747172,0.50768424,Rural Areas,0.003013702,6.010415946
2017,12,Fife Dunfermline,Roadside,309924.49,687724.72,9.051612903,10.44966,86.49353865,1008.185814,72.60873953,5.551872461,53.92789015,3.510631941,0.43988596,Rural Areas,0.002762206,11.15464231
2017,12,Fife Kirkcaldy,Roadside,329143.57,692986.35,7.087096774,8.758469,85.5400049,1007.97768,46.93757575,5.815018373,60.99856407,4.07915689,0.4592498,Rural Areas,0.002050892,11.68128734
2017,12,Fife Rosyth,Roadside,311770.51,683501.59,8.822580645,11.0711,86.15257629,1008.194894,56.87324931,5.349921134,56.18155879,4.045186847,0.49609932,Rural Areas,0.003697945,10.58146139
2017,12,Glasgow Abercromby Street,Roadside,260421.31,664179.65,13.07741935,10.42527,88.07041824,1008.897767,86.31441117,3.219866567,51.66710009,4.84820849,0.38686028,Rural Areas,0.005107526,5.364922366
2017,12,Glasgow Anderston,Rest,257940.81,665497.95,14.54166667,12.45685,88.23423379,1008.872931,82.16043052,3.510497534,53.11191841,5.055458796,0.18221234,Rural Areas,0.007222251,46.64159378
2017,12,Glasgow Broomhill,Roadside,255030.58,667194.37,NA,9.873425,88.42642404,1008.832163,88.27782292,3.655954235,54.25837007,4.478166379,0.40617348,Rural Areas,0.007732988,11.13139765
2017,12,Glasgow Burgher St,Roadside,262549.48,664168.91,10.74210526,9.878282,88.08927015,1008.90216,86.52028011,3.152081018,50.83298387,4.517536825,0.36391464,Rural Areas,0.003110434,8.538160264
2017,12,Glasgow Byres Road,Roadside,256526.91,666936.95,13.64827586,10.03584,88.36811687,1008.853732,86.72475379,3.561028052,53.79423881,4.780427229,0.24340684,Rural Areas,0.008401932,9.448460622
2017,12,Glasgow Dumbarton Road,Roadside,255030,666608,13.704,10.45221,88.41394169,1008.847896,90.51138525,3.474889185,53.94717395,4.607231905,0.23720016,Large Urban Areas,0.010551443,9.621623143
2017,12,Glasgow High Street,Roadside,260014.1,665348.9,15,11.82618,88.12288688,1008.881612,87.50294733,3.585002452,52.03808884,4.685573699,0.28992412,Large Urban Areas,0.005168476,13.7337869
2017,12,Glasgow Kerbside,Kerbside,258713.92,665194.51,NA,11.52777,88.18776819,1008.876097,78.68965502,3.636397723,52.8315646,5.014158937,0.18182456,Rural Areas,0.003988892,286.6771733
2017,12,Glasgow Nithsdale Road,Roadside,257886.88,662669.31,15.70555556,9.623415,88.26986038,1008.917352,87.5132071,3.356097525,52.43638337,4.392819089,0.35559596,Rural Areas,0.007009056,9.431613068
2017,12,Glasgow Townhead,Rest,259692.6,665899.13,14.16129032,10.3272,88.16840985,1008.87901,85.2298607,3.549976458,52.49235917,4.945118096,0.28992412,Rural Areas,0.008317007,286.2007658
2017,12,Glasgow Waulkmillglen Reservoir,Rest,252455.25,658157.36,6.888888889,8.40371,89.13956276,1008.96598,109.3552389,3.319855972,53.248477,3.914844215,0.60360512,Rural Areas,0.000653588,703.3625679
2017,12,Grangemouth,Industrial,293829.88,681020.65,7.190322581,9.992306,87.13403081,1008.43178,67.58914902,4.332270818,47.71211731,4.119958889,0.34891788,Rural Areas,0.002770024,276.6920559
2017,12,Inverclyde Greenock A8,Roadside,229331.5,675714.7,8.041935484,8.091987,85.33181102,1008.955136,143.7234198,5.349113456,43.63327004,4.862567347,0.27346062,Other Urban Areas,0.003118432,2.984158052
2017,12,Inverness,Roadside,265708.85,845668.85,NA,7.369451,86.67109584,1006.777413,58.19607722,3.369373481,17.4042899,4.333111283,0.31007608,Rural Areas,0.003356611,9.161786596
2017,12,N Lanarkshire Airdrie Kenilworth Dr,Roadside,277385.6,665831.3,NA,10.20733,88.69066597,1008.865785,88.64631358,4.077164383,49.79515147,3.16986034,0.52493892,Other Urban Areas,0.003599101,14.81314762
2017,12,N Lanarkshire Chapelhall,Roadside,278168.64,663115.23,8.084615385,10.51331,88.81338619,1008.891948,88.82152028,3.780731027,49.07662742,3.329289144,0.58556924,Rural Areas,0.000471773,3.193975307
2017,12,N Lanarkshire Coatbridge Sunnyside Rd,Roadside,273054,665234.7,NA,9.796994,88.59882998,1008.88212,81.70261266,3.417497545,50.80258947,3.386382185,0.4151512,Other Urban Areas,0.003461161,11.55067351
2017,12,N Lanarkshire Coatbridge Whifflet,Rest,273674.95,663927.14,NA,10.80282,88.41080223,1008.917182,90.38522675,3.338727881,49.77806379,3.484177293,0.30787056,Rural Areas,0.004146405,16.13114014
2017,12,N Lanarkshire Croy,Roadside,272770.4,675740.3,10.22903226,9.066014,88.69349301,1008.714552,124.3403703,3.603138091,47.83221786,3.246250699,0.54118988,Other Urban Areas,0.001121344,9.039749229
2017,12,N Lanarkshire Kirkshaws,Roadside,272522.8,663029.8,9.839285714,10.46679,88.46253208,1008.918966,83.52147537,3.213392104,49.98924368,3.537694726,0.39319712,Other Urban Areas,0.005200842,32.05366888
2017,12,N Lanarkshire Moodiesburn,Roadside,269929,670386,NA,9.37807,89.03258137,1008.802464,101.9067649,3.444668405,51.24353756,3.435918044,0.53915968,Other Urban Areas,0.002759536,11.22300763
2017,12,N Lanarkshire Motherwell,Roadside,275540.87,656789.09,10.95806452,10.55264,88.86379187,1009.041717,95.28987677,2.894060775,48.44081795,3.400159785,0.4091224,Rural Areas,0.002816091,81.53773543
2017,12,N Lanarkshire Motherwell Adele St,Roadside,275642.3,656147.7,NA,10.55264,88.86379187,1009.041717,95.28987677,2.894060775,48.44081795,3.400159785,0.392456,Large Urban Areas,0.002816091,7.076146906
2017,12,N Lanarkshire Motherwell Civic Centre,Rest,275813.6,656235.48,NA,10.55264,88.86379187,1009.041717,95.28987677,2.894060775,48.44081795,3.400159785,0.392456,Rural Areas,0.002816091,34.31780023
2017,12,N Lanarkshire Shawhead Coatbridge,Roadside,273411,662997,12.68125,12.17497,88.41746053,1008.935982,87.57031212,3.071032497,49.25933769,3.615755548,0.39753852,Other Urban Areas,0.000753058,19.7483369
2017,12,N Lanarkshire Uddingston New Edinburgh Rd,Roadside,269145.6,661499.7,NA,11.92745,88.59123814,1008.957617,78.17111425,2.767635845,49.44556357,3.813266036,0.51834708,Large Urban Areas,0.003140168,19.34483261
2017,12,North Ayrshire Irvine High St,Kerbside,232142,638892,13.08064516,8.512428,86.47270532,1009.27696,82.0026478,4.96495331,48.79637627,5.113773997,0.42366356,Other Urban Areas,0.002975473,142.8479924
2017,12,Paisley Gordon Street,Roadside,248316.83,663615.52,13.27096774,9.134963,88.94158326,1008.880185,105.1501999,3.706857336,53.5246087,4.494225133,0.38839936,Rural Areas,0.004186693,13.50052293
2017,12,Paisley St James Street,Roadside,248174.75,664319.96,12.27096774,9.472651,88.89298378,1008.86466,105.6429447,3.65184401,53.28430911,4.519451305,0.3442488,Rural Areas,0.002613825,7.873088614
2017,12,Perth Atholl Street,Roadside,311577.28,723931.02,12.10344828,9.288207,87.34149511,1007.815476,32.74071145,2.924367142,43.86747459,3.617886299,0.58493936,Rural Areas,0.005293397,7.541035454
2017,12,Perth Crieff,Roadside,286363,721614,8.265517241,8.82336,88.4867567,1008.113087,47.96523067,4.367315012,32.5367366,3.194069583,0.49699796,Rural Areas,0.002977793,8.087489738
2017,12,Perth High Street,Roadside,311680.93,723624.9,NA,9.288207,87.34149511,1007.815476,32.74071145,2.924367142,43.86747459,3.617886299,0.42547024,Rural Areas,0.005293397,319.1852353
2017,12,Perth Muirton,Rest,310659.25,725658.62,7.808,9.278173,87.31724233,1007.800797,35.953153,2.542836508,44.10231012,3.824690838,0.56803156,Rural Areas,0.002980778,438.0899472
2017,12,Renfrew Cockels Loan,Roadside,250464,665933,14.34516129,10.41017,88.8500415,1008.851145,101.3194592,3.805255764,53.17954243,4.120916043,0.51905752,Large Urban Areas,0.000853437,26.41545805
2017,12,Renfrew Johnston,Roadside,242983.8,663178.1,9.316129032,8.924343,89.45751886,1008.888967,127.456177,3.252813067,57.88577512,4.088858368,0.53107464,Rural Areas,0.001728481,10.57148928
2017,12,South Ayrshire Ayr Harbour,Roadside,233617.25,622746.05,NA,7.79741,85.95807756,1009.436364,90.2255414,5.208348946,48.65307417,5.219787692,0.30954722,Rural Areas,0.003345996,314.4604262
2017,12,South Ayrshire Ayr High St,Roadside,233720.43,622114.8,NA,7.79741,85.95807756,1009.436364,90.2255414,5.208348946,48.65307417,5.219787692,0.30954722,Rural Areas,0.003345996,20.8577063
2017,12,South Lanarkshire Blantyre,Roadside,268916,657605,NA,9.957892,88.80482884,1009.029552,86.8846784,2.881837369,49.76757383,3.708154035,0.424955,Other Urban Areas,0.004454434,11.11249079
2017,12,South Lanarkshire Cambuslang,Kerbside,264319,660519,10.39677419,9.812261,88.60884007,1008.972648,84.91384681,2.915181851,50.24180682,4.157364515,0.35492576,Large Urban Areas,0.003233043,7.878133166
2017,12,South Lanarkshire East Kilbride,Roadside,264384.55,655669.44,8.325806452,10.01843,88.81919743,1009.053744,109.1883465,4.075792242,50.85292136,3.581572016,0.48542124,Rural Areas,0.003973742,4.914430819
2017,12,South Lanarkshire Hamilton,Roadside,272298,655289,8.722580645,10.50894,88.95539029,1009.062497,85.50413991,2.344932773,49.57433331,3.580163339,0.49354896,Other Urban Areas,0.00234688,6.74367849
2017,12,South Lanarkshire Lanark,Kerbside,288427.04,643700.54,7.82,8.995927,90.93935759,1009.194859,87.22725608,5.327341864,45.09290348,2.55307981,0.51333872,Rural Areas,0.002406169,3.606069758
2017,12,South Lanarkshire Raith Interchange 2,Roadside,271063.1,658087,10.33548387,12.02703,88.55363078,1009.009907,76.93374071,2.343007398,48.75102003,3.812471604,0.50354768,Rural Areas,0.000329703,35.00838955
2017,12,South Lanarkshire Rutherglen,Roadside,261113.75,661690.5,11.48387097,10.46772,88.34690325,1008.948092,85.56449771,3.152454398,51.32773107,4.328803445,0.34343068,Rural Areas,0.004255575,10.42225267
2017,12,South Lanarkshire Uddingston,Roadside,269657,660305.7,9.925,9.944023,88.62628657,1008.974847,78.43957205,2.713051097,49.22315765,3.82142531,0.48552684,Other Urban Areas,0.003043487,7.476428806
2017,12,Stirling Craig's Roundabout,Roadside,279955,693012,11.98064516,9.076556,88.02096278,1008.417082,72.31067794,3.949317895,40.49124714,4.330817319,0.34334416,Other Urban Areas,0.003768081,23.09566273
2017,12,West Dunbartonshire Clydebank,Roadside,249721.28,672046.49,8.119354839,9.374695,89.28546361,1008.748659,104.4608162,4.081692545,58.8614998,3.826604638,0.54269164,Rural Areas,0.003248761,29.32199251
2017,12,West Lothian Broxburn,Roadside,308314.04,672230.25,11.17741935,11.08879,86.90770342,1008.328546,61.3634209,4.498147505,54.68251642,3.530687402,0.358838,Rural Areas,0.002226321,7.21704839
2017,12,West Lothian Linlithgow High Street 2,Roadside,300419.7,677120.9,8.941935484,10.16043,87.32664449,1008.37807,69.65960266,4.898682987,53.63690841,3.820441558,0.47739604,Other Urban Areas,0.001445779,6.003113457
2017,12,West Lothian Newton,Roadside,309258,677728.99,NA,11.61226,86.79861654,1008.264843,63.66254771,5.56673538,57.54753944,3.542189569,0.43831728,Rural Areas,5.22E-05,5.755533574
2018,1,Aberdeen Anderson Dr,Roadside,392504.39,804189.75,11.76774194,10.08002,81.24724231,1002.824527,37.90600958,5.678048122,75.55876216,3.526777122,0.4929062,Large Urban Areas,0.005009844,14.49298793
2018,1,Aberdeen Errol Place,Rest,394395.8,807391.98,11.71612903,9.856716,80.89319149,1002.782254,40.73061605,5.824704815,76.72871157,3.853505227,0.31223736,Large Urban Areas,0.006650424,76.62294631
2018,1,Aberdeen King Street,Roadside,394333,808770,13.13548387,9.64981,81.04578882,1002.76939,39.49845785,5.693520983,77.17517134,3.887207444,0.58399876,Large Urban Areas,0.003713146,9.599338545
2018,1,Aberdeen Market Street 2,Roadside,394551.62,805673.18,12.15806452,10.58975,81.14319846,1002.807805,38.61584968,5.809525054,77.22780766,3.860779942,0.15713531,Large Urban Areas,0.003500361,7.363513475
2018,1,Aberdeen Union Street Roadside,Roadside,393655.92,805967.6,13.88709677,10.20037,81.07283923,1002.810637,39.45156116,5.691024312,76.29078778,3.696919619,0.23494432,Large Urban Areas,0.007964762,13.61053035
2018,1,Aberdeen Wellington Road,Roadside,394410.99,804813.2,15.51935484,9.990527,81.35830227,1002.818653,39.31396716,6.15531856,77.22394187,3.737529385,0.4163306,Large Urban Areas,0.003916175,9.754705711
2018,1,Alloa A907,Roadside,288689,693068,10.4483871,9.798147,89.59197839,1004.081088,135.0811156,4.282551863,42.47808869,3.142796261,0.44584392,Other Urban Areas,0.003678619,2.820852372
2018,1,Angus Forfar Glamis Road,Roadside,345249,750386,9.476190476,10.03364,88.40126773,1003.42883,60.98146197,3.877869278,58.52085737,2.303067227,0.53379908,Rural Areas,0.00318865,13.91187362
2018,1,Auchencorth Moss,Rest,322165.87,656128.11,3.892,7.339971,88.45690124,1004.344397,104.9251953,4.884647321,52.66393056,2.339054802,0.4342292,Rural Areas,1.30E-05,1330.025786
2018,1,Dundee Broughty Ferry Road,Industrial,341970.73,730976.51,10.86666667,9.07508,87.2167541,1003.568375,59.29028722,3.840586468,58.49266349,3.561899157,0.42841484,Rural Areas,0.003593317,11.47388376
2018,1,Dundee Lochee Road,Kerbside,338859.24,730774.79,16.11290323,9.384016,87.36403563,1003.574223,72.0455798,4.267905608,56.20912524,3.029030969,0.4473958,Rural Areas,0.00695846,3.659449659
2018,1,Dundee Mains Loan,Rest,340970.55,731892.31,7.980645161,9.692667,87.24132796,1003.562141,66.82379956,4.355352269,57.36343176,3.187194308,0.49070416,Rural Areas,0.006820063,215.8970495
2018,1,Dundee Meadowside,Roadside,340243.04,730658.37,14.71290323,10.01982,87.23848797,1003.569899,62.05367604,3.839734453,57.66646906,3.481390382,0.41531208,Rural Areas,0.00539174,5.225675715
2018,1,Dundee Seagate,Kerbside,340486.33,730446.2,11.95862069,10.01982,87.23848797,1003.569899,62.05367604,3.839734453,57.66646906,3.481390382,0.2085706,Rural Areas,0.00539174,6.829277012
2018,1,Dundee Whitehall Street,Roadside,340277.72,730154.91,10.26666667,10.01982,87.23848797,1003.569899,62.05367604,3.839734453,57.66646906,3.481390382,0.2085706,Rural Areas,0.00539174,72.37791012
2018,1,E Ayrshire Kilmarnock St Marnock St,Roadside,242742,637705,11.07096774,9.17851,86.83617405,1004.432188,169.1468781,4.280077584,42.16179531,4.25636123,0.33733556,Other Urban Areas,0.00274376,8.746726285
2018,1,East Dunbartonshire Bearsden,Roadside,254271.48,672072.75,11.59032258,9.186589,89.51197113,1004.321345,151.5958547,4.339591247,40.77749893,3.237615449,0.47229448,Rural Areas,0.002986062,9.571084396
2018,1,East Dunbartonshire Bishopbriggs,Roadside,260995.7,670132.48,13.47368421,9.698616,89.28345405,1004.413837,138.05857,4.335521517,39.03172371,3.093412679,0.4398064,Rural Areas,0.002757866,9.929695603
2018,1,East Dunbartonshire Kirkintilloch,Roadside,265683.75,673520.86,10.20967742,9.573468,89.68419834,1004.367194,129.5331448,4.160976351,40.48833136,2.981549232,0.4650528,Rural Areas,0.003027,9.422364395
2018,1,East Dunbartonshire Milngavie,Roadside,255325.27,674115.52,10.35483871,8.70668,90.03127811,1004.300039,167.7774509,3.937255362,42.22007991,3.252938541,0.44672568,Rural Areas,0.002777598,9.562910204
2018,1,East Lothian Musselburgh N High St,Roadside,333941,672836,10.196,10.82331,87.53415112,1004.14631,55.55957395,5.187524186,65.48244864,4.193680332,0.53224968,Large Urban Areas,0.004813105,11.03844802
2018,1,Edinburgh Currie,Rest,317575.4,667874.3,8.435483871,9.994576,87.2111086,1004.103856,93.75851407,4.859960483,58.66123974,2.967487702,0.4623006,Large Urban Areas,0.002528505,367.6985473
2018,1,Edinburgh Glasgow Road,Roadside,313101,672651,12.7516129,11.2404,86.69066822,1004.031792,85.05406259,4.326971767,61.58501971,3.473409945,0.46034304,Rural Areas,0.000110983,7.179777766
2018,1,Edinburgh Nicolson Street,Roadside,326150,673046,NA,10.93466,85.50966567,1004.085237,69.58955263,5.935340423,62.78419588,4.111435586,0.51101108,Large Urban Areas,0.008209197,7.022324952
2018,1,Edinburgh Queen Street,Roadside,324825.48,674079.54,NA,11.09963,85.38341541,1004.061138,68.35920922,5.863197047,62.78016448,4.030724838,0.39303844,Rural Areas,0.008856492,15.17135145
2018,1,Edinburgh Queensferry Road,Roadside,318734.92,674931.5,22.63548387,11.14892,85.88808161,1004.029759,73.0457222,5.394716508,62.07095008,3.770555803,0.61214628,Rural Areas,0.003787062,8.259895052
2018,1,Edinburgh Salamander St,Roadside,327613.24,676342.55,15.34814815,11.69768,86.14862736,1004.061871,61.54801636,6.487192308,65.94675624,4.301060948,0.37420956,Rural Areas,0.005732097,7.082331756
2018,1,Edinburgh St John's Road,Kerbside,320079.88,672902.79,14.41935484,10.90539,85.55599974,1004.058407,69.89121664,5.038574673,60.77747233,3.842201481,0.44328532,Rural Areas,0.004350528,14.36624253
2018,1,Edinburgh St Leonards,Rest,326264.3,673136.49,9.417391304,10.93466,85.50966567,1004.085237,69.58955263,5.935340423,62.78419588,4.111435586,0.51101108,Rural Areas,0.008209197,44.11561169
2018,1,Edinburgh Tower Street,Roadside,327459.8,676530.8,NA,11.69768,86.14862736,1004.061871,61.54801636,6.487192308,65.94675624,4.301060948,0.37420956,Rural Areas,0.005732097,90.90101946
2018,1,Falkirk Banknock,Roadside,277247,679027,10.36451613,8.750936,89.47306266,1004.218063,173.6518922,4.434964077,47.08498076,2.468288475,0.54855324,Rural Areas,0.00016908,6.806042503
2018,1,Falkirk Graham's Road,Roadside,288822,680241,11.78928571,9.82639,88.52309568,1004.130457,130.3902559,4.354636361,51.37497637,3.388907193,0.46237868,Rural Areas,0.002301738,18.15367331
2018,1,Falkirk Grangemouth MC,Rest,292818.05,682006.92,10.8516129,9.863827,88.07995784,1004.075976,110.812829,4.521535467,52.39163431,3.729750935,0.24896526,Rural Areas,0.000482776,43.16050621
2018,1,Falkirk Haggs,Roadside,278977,679271,11.41290323,10.51706,89.41602898,1004.212452,174.2759175,4.29305937,47.65736137,2.573203036,0.56726844,Other Urban Areas,0.001150115,6.344912512
2018,1,Falkirk Hope St,Roadside,288688.39,680219.33,NA,9.82639,88.52309568,1004.130457,130.3902559,4.354636361,51.37497637,3.388907193,0.46237868,Rural Areas,0.002301738,9.767545758
2018,1,Falkirk Main St Bainsford,Roadside,288563.7,681516.1,11.30333333,9.918932,88.57615643,1004.1238,128.4553729,4.337757896,51.39243055,3.389549722,0.49465592,Other Urban Areas,0.003916783,7.609453912
2018,1,Falkirk West Bridge Street,Roadside,288457,680064,12.46,9.82639,88.52309568,1004.130457,130.3902559,4.354636361,51.37497637,3.388907193,0.46237868,Other Urban Areas,0.002301738,7.354256285
2018,1,Fife Cupar,Roadside,337369.34,714578.52,11.51612903,9.88066,89.00698088,1003.75849,84.93078292,3.308340379,57.35574866,2.969263757,0.5551466,Rural Areas,0.002990196,6.010415946
2018,1,Fife Dunfermline,Roadside,309924.49,687724.72,10.48709677,10.36009,87.61253049,1003.955603,104.5350941,5.891755776,56.74364239,3.066651866,0.56807124,Rural Areas,0.002809363,11.15464231
2018,1,Fife Kirkcaldy,Roadside,329143.57,692986.35,10.11612903,8.341234,87.97174208,1003.977703,78.63237325,5.988522629,60.73518776,3.771984381,0.24871636,Rural Areas,0.002040844,11.68128734
2018,1,Fife Rosyth,Roadside,311770.51,683501.59,9.974193548,10.48624,86.96883116,1003.952196,76.60718728,5.648777178,60.77357982,3.643787293,0.52820252,Rural Areas,0.003654564,10.58146139
2018,1,Glasgow Abercromby Street,Roadside,260421.31,664179.65,13.0483871,10.60255,87.64989085,1004.50037,155.3507756,3.599074551,38.89971403,4.222441114,0.41895892,Rural Areas,0.005093355,5.364922366
2018,1,Glasgow Anderston,Rest,257940.81,665497.95,15.91538462,12.57934,87.82426425,1004.467971,136.8218794,3.857598223,38.53959169,4.38417185,0.2738029,Rural Areas,0.007400737,46.64159378
2018,1,Glasgow Broomhill,Roadside,255030.58,667194.37,NA,10.04,88.06577496,1004.413686,132.1639815,4.013968751,38.12866966,3.857555613,0.51832356,Rural Areas,0.007795586,11.13139765
2018,1,Glasgow Burgher St,Roadside,262549.48,664168.91,13.66774194,9.970691,87.71978813,1004.503778,150.1913479,3.574821204,39.03849727,3.938523332,0.4956576,Rural Areas,0.003242041,8.538160264
2018,1,Glasgow Byres Road,Roadside,256526.91,666936.95,12.52903226,10.29296,88.00271914,1004.443705,135.4951802,3.912912139,38.43767019,4.126481497,0.38112828,Rural Areas,0.008694342,9.448460622
2018,1,Glasgow Dumbarton Road,Roadside,255030,666608,13.85483871,10.62833,88.02618308,1004.427953,138.2278061,3.817260702,38.39799267,3.99332839,0.4357618,Large Urban Areas,0.010911706,9.621623143
2018,1,Glasgow High Street,Roadside,260014.1,665348.9,14.73928571,12.08965,87.74798454,1004.489584,153.5959887,3.980392647,38.62917641,4.055601835,0.46848796,Large Urban Areas,0.005199869,13.7337869
2018,1,Glasgow Kerbside,Kerbside,258713.92,665194.51,NA,12.09796,87.78696764,1004.47728,136.1911065,3.995999705,38.50618884,4.341269856,0.16526009,Rural Areas,0.004137375,286.6771733
2018,1,Glasgow Nithsdale Road,Roadside,257886.88,662669.31,NA,9.893356,87.85657546,1004.495366,143.7970274,3.669091189,39.16008229,3.724395996,0.4655582,Rural Areas,0.007072071,9.431613068
2018,1,Glasgow Townhead,Rest,259692.6,665899.13,14.89285714,10.60323,87.78533081,1004.484514,148.4328172,3.926157837,38.63972834,4.28600778,0.46848796,Rural Areas,0.008624548,286.2007658
2018,1,Glasgow Waulkmillglen Reservoir,Rest,252455.25,658157.36,8.591304348,8.380712,89.15067036,1004.468221,193.3312066,3.651524341,40.88628996,3.341771906,0.55797312,Rural Areas,0.000700772,703.3625679
2018,1,Grangemouth,Industrial,293829.88,681020.65,11.24090909,9.736269,88.02676735,1004.07164,111.0098092,4.606537525,53.21191027,3.745940983,0.3182714,Rural Areas,0.002699209,276.6920559
2018,1,Inverclyde Greenock A8,Roadside,229331.5,675714.7,10.37741935,7.999011,86.4203613,1003.877329,211.890708,5.586480201,35.93357105,3.957297861,0.3707006,Other Urban Areas,0.0031005,2.984158052
